quote_date,item_id,item_desc,validity,shop_code,price,indicator_box,orig_indicator_box,price_relative,log_price_relative,stratum_weight,stratum_type,start_date,end_date,region,shop_type,shop_weight,base_price,base_validity,stratum_cell,year,month
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,24,5,,,1.205,0.186,12.46,1,2023-02-01,999999,London,Multiple,1,4.15,3,2,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,13,5,,,1.163,0.151,12.46,1,2023-02-01,999999,London,Multiple,1,4.3,3,2,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,2,0,T,T,0,0,13.89,1,2023-02-01,999999,South East England,Multiple,1,3.29,3,3,2023,February
March 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,63,5,,,1.237,0.212,13.89,1,2023-03-01,999999,South East England,Multiple,1,4.044,4,3,2023,March
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,1,4.49,,,1.125,0.118,13.89,1,2023-02-01,999999,South East England,Multiple,1,3.99,3,3,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,41,6.45,R,R,1.303,0.265,13.89,1,2023-02-01,999999,South East England,Multiple,1,4.95,3,3,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,65,5,,,1.429,0.357,13.89,1,2023-02-01,999999,South East England,Multiple,1,3.5,3,3,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,5.1,,,1,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,5.1,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,8.8,,,1,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,8.8,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,803,0,T,T,0,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,2,8.65,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,807,4.35,Q,Q,1.359,0.307,9.69,1,2023-02-01,999999,East Anglia,Multiple,2,3.2,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,7.5,Q,Q,1.071,0.069,9.69,1,2023-02-01,999999,East Anglia,Multiple,4,7,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,5.5,,,1.294,0.258,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,4.25,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,8,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,3.7,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,3.8,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,6.15,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,8,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,6,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,7,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,6.9,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,10,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,56,4.49,,,1.251,0.224,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,3.59,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,28,4.25,C,C,1.417,0.348,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,3,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,14,0,T,T,0,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,4.25,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,30,3.09,,,1.033,0.033,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,2.99,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,5,4.89,,,1.226,0.203,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,3.99,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,37,0,T,T,0,0,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,4.3,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,19,3.49,,,1.167,0.155,9.69,1,2023-02-01,999999,East Anglia,Multiple,1,2.99,3,5,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,4.75,,,1,0,8.21,1,2023-02-01,999999,South West England,Multiple,1,4.75,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,4.65,,,1.177,0.163,8.21,1,2023-02-01,999999,South West England,Multiple,1,3.95,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,803,4.5,Q,Q,0.693,-0.366,8.21,1,2023-02-01,999999,South West England,Multiple,2,6.49,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,10.4,,,1.3,0.262,8.21,1,2023-02-01,999999,South West England,Multiple,2,8,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,7.5,Q,Q,1.071,0.069,8.21,1,2023-02-01,999999,South West England,Multiple,4,7,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,5,,,1.429,0.357,8.21,1,2023-02-01,999999,South West England,Multiple,1,3.5,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,8.21,1,2023-02-01,999999,South West England,Multiple,1,8,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,8.21,1,2023-02-01,999999,South West England,Multiple,1,3.7,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,8.21,1,2023-02-01,999999,South West England,Multiple,1,3.8,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,8.21,1,2023-02-01,999999,South West England,Multiple,1,6.15,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,8.21,1,2023-02-01,999999,South West England,Multiple,1,8,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,8.21,1,2023-02-01,999999,South West England,Multiple,1,6,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,8.21,1,2023-02-01,999999,South West England,Multiple,1,7,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,8.21,1,2023-02-01,999999,South West England,Multiple,1,6.9,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,8.21,1,2023-02-01,999999,South West England,Multiple,1,10,3,4,2023,February
April 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,83,5,,,1.065,0.063,8.21,1,2023-04-01,999999,South West England,Multiple,1,4.696,4,4,2023,April
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,97,3.49,,,1.167,0.155,8.21,1,2023-02-01,999999,South West England,Multiple,1,2.99,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,7,5.3,,,1.029,0.029,8.21,1,2023-02-01,999999,South West England,Multiple,1,5.15,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,2,4.49,,,1.125,0.118,8.21,1,2023-02-01,999999,South West England,Multiple,1,3.99,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,18,4.49,,,1.251,0.224,8.21,1,2023-02-01,999999,South West England,Multiple,1,3.59,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,23,3.09,,,1.033,0.033,8.21,1,2023-02-01,999999,South West England,Multiple,1,2.99,3,4,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,10,,,1.111,0.105,8.83,1,2023-02-01,999999,West Midlands,Multiple,2,9,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,4.65,,,1.177,0.163,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,3.95,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,5.95,,,1.155,0.144,8.83,1,2023-02-01,999999,West Midlands,Multiple,2,5.15,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,4.15,,,1.122,0.115,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,3.7,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5.15,,,1.198,0.18,8.83,1,2023-02-01,999999,West Midlands,Multiple,3,4.3,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4.25,Q,Q,1.417,0.348,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,3,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,8,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,3.7,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,3.8,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,6.15,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,8,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,6,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,7,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,6.9,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,10,3,7,2023,February
March 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,18,4.49,,,1.286,0.252,8.83,1,2023-03-01,999999,West Midlands,Multiple,1,3.491,4,7,2023,March
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,16,5,,,1.205,0.186,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,4.15,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,67,4.65,,,1.177,0.163,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,3.95,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,17,0,T,T,0,0,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,4.25,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,96,7.5,,,1.364,0.31,8.83,1,2023-02-01,999999,West Midlands,Multiple,1,5.5,3,7,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,5.1,,,1,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,5.1,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,4.65,,,1.177,0.163,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,3.95,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,5.85,,,1.149,0.139,7.53,1,2023-02-01,999999,East Midlands,Multiple,2,5.09,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,5.95,,,0.967,-0.033,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,6.15,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,8,,,1,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,3,8,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,814,0,T,T,0,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,4.25,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,8,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,3.7,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,3.8,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,6.15,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,8,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,6,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,7,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,6.9,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,10,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,90,4.49,,,1.125,0.118,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,3.99,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,16,3.69,,,1.028,0.027,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,3.59,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,36,3.8,,,1,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,3.8,3,6,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,43,0,T,T,0,0,7.53,1,2023-02-01,999999,East Midlands,Multiple,1,4,3,6,2023,February
March 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,5.1,,,1.025,0.025,8.68,1,2023-03-01,999999,Yorkshire & Humberside,Multiple,2,4.975,4,8,2023,March
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,4.65,,,1.177,0.163,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,3.95,3,8,2023,February
March 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,5.95,,,1.184,0.169,8.68,1,2023-03-01,999999,Yorkshire & Humberside,Multiple,2,5.024,4,8,2023,March
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,5.95,,,0.967,-0.033,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,2,6.15,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5.15,,,1.198,0.18,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,3,4.3,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,5,,,1.429,0.357,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,3.5,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,8,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,3.7,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,3.8,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,6.15,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,8,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,6,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,7,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,6.9,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,10,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,7,4.75,,,1.118,0.111,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,4.25,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,65,6.75,,,1.144,0.135,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,5.9,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,26,0,T,T,0,0,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,4.25,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,55,4.49,,,1.125,0.118,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,3.99,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,18,3.49,,,1.167,0.155,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,2.99,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,81,4.25,,,1,0,8.68,1,2023-02-01,999999,Yorkshire & Humberside,Multiple,1,4.25,3,8,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,5.1,,,1,0,10.49,1,2023-02-01,999999,North West England,Multiple,3,5.1,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,4.65,,,1.177,0.163,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.95,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,5.85,,,1.149,0.139,10.49,1,2023-02-01,999999,North West England,Multiple,3,5.09,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,5.85,,,1.136,0.127,10.49,1,2023-02-01,999999,North West England,Multiple,2,5.15,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,7.5,,,1.071,0.069,10.49,1,2023-02-01,999999,North West England,Multiple,4,7,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,5,Q,Q,1.429,0.357,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.5,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,10.49,1,2023-02-01,999999,North West England,Multiple,1,8,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.7,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.8,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,10.49,1,2023-02-01,999999,North West England,Multiple,1,6.15,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,10.49,1,2023-02-01,999999,North West England,Multiple,1,8,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,10.49,1,2023-02-01,999999,North West England,Multiple,1,6,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,10.49,1,2023-02-01,999999,North West England,Multiple,1,7,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,10.49,1,2023-02-01,999999,North West England,Multiple,1,6.9,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,10.49,1,2023-02-01,999999,North West England,Multiple,1,10,3,9,2023,February
April 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,100,3.49,,,1.091,0.087,10.49,1,2023-04-01,999999,North West England,Multiple,1,3.199,4,9,2023,April
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,71,4.49,,,1.125,0.118,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.99,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,71,3.39,,,1.03,0.03,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.29,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,3,0,T,T,0,0,10.49,1,2023-02-01,999999,North West England,Multiple,1,5.15,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,3,6,,,1.667,0.511,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.6,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,33,4.49,,,1.251,0.224,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.59,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,2,5.3,,,1.029,0.029,10.49,1,2023-02-01,999999,North West England,Multiple,1,5.15,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,64,4.49,,,1.125,0.118,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.99,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,46,4.49,,,1.251,0.224,10.49,1,2023-02-01,999999,North West England,Multiple,1,3.59,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,24,4.75,,,1.118,0.111,10.49,1,2023-02-01,999999,North West England,Multiple,1,4.25,3,9,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,10,,,1.37,0.315,3.99,1,2023-02-01,999999,North East England,Multiple,1,7.3,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,5,,,1.176,0.163,3.99,1,2023-02-01,999999,North East England,Multiple,1,4.25,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,5.85,,,1.149,0.139,3.99,1,2023-02-01,999999,North East England,Multiple,1,5.09,3,10,2023,February
March 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,807,6.75,S,S,0.815,-0.205,3.99,1,2023-03-01,999999,North East England,Multiple,1,8.284,4,10,2023,March
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5.15,,,1.198,0.18,3.99,1,2023-02-01,999999,North East England,Multiple,1,4.3,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4.25,Q,Q,1.417,0.348,3.99,1,2023-02-01,999999,North East England,Multiple,1,3,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,3.99,1,2023-02-01,999999,North East England,Multiple,1,8,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,1,951,0,T,T,0,0,3.99,1,2023-02-01,999999,North East England,Multiple,1,3.7,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,3.8,,,1,0,3.99,1,2023-02-01,999999,North East England,Multiple,1,3.8,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,5.95,,,0.967,-0.033,3.99,1,2023-02-01,999999,North East England,Multiple,1,6.15,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,8,,,1,0,3.99,1,2023-02-01,999999,North East England,Multiple,1,8,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,6.5,,,1.083,0.08,3.99,1,2023-02-01,999999,North East England,Multiple,1,6,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7.5,,,1.071,0.069,3.99,1,2023-02-01,999999,North East England,Multiple,1,7,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,4,963,6.75,S,S,0.978,-0.022,3.99,1,2023-02-01,999999,North East England,Multiple,1,6.9,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,10.9,,,1.09,0.086,3.99,1,2023-02-01,999999,North East England,Multiple,1,10,3,10,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,10,,,1.111,0.105,4.64,1,2023-02-01,999999,Wales,Multiple,1,9,3,11,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,6.25,,,1.25,0.223,4.64,1,2023-02-01,999999,Wales,Multiple,1,5,3,11,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,4.99,,,1.331,0.286,4.64,1,2023-02-01,999999,Wales,Multiple,1,3.75,3,11,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,4.15,,,1.122,0.115,4.64,1,2023-02-01,999999,Wales,Multiple,1,3.7,3,11,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,10.75,,,1.25,0.223,4.64,1,2023-02-01,999999,Wales,Multiple,2,8.6,3,11,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,5,,,1.429,0.357,4.64,1,2023-02-01,999999,Wales,Multiple,1,3.5,3,11,2023,February
February 2023,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,8,,,1,0,4.64,1,2023-02-01,999999,Wales,Multiple,1,8,3,11,2023,February
